Date,Outlet_ID,Campaign_ID,Product_Type,Targeting,Segment,Keyword,Ad_Sales,Ad_Spend,Unused_Meta_Data
2025-07-15,OUT_088,C_2976,BOS,Flexible,UM,burger,1479,221.85,OLD_SYSTEM_REF
2025-07-15,OUT_089,C_7691,PSP,Flexible,Lapsed,N/A,1911,286.65,OLD_SYSTEM_REF
2025-07-15,OUT_091,C_2936,Visit Pack,Fixed,Repeat,N/A,1094,164.1,OLD_SYSTEM_REF
2025-07-15,OUT_093,C_7142,Visit Pack,Fixed,MM,N/A,966,144.9,OLD_SYSTEM_REF
2025-07-15,OUT_097,C_6939,Visit Pack,Fixed,LM,N/A,1123,168.45,OLD_SYSTEM_REF
2025-07-16,OUT_002,C_3487,Visit Pack,Fixed,UM,N/A,721,108.14999999999999,OLD_SYSTEM_REF
2025-07-16,OUT_008,C_5180,Visit Pack,Fixed,Repeat,N/A,668,100.2,OLD_SYSTEM_REF
2025-07-16,OUT_012,C_7179,Visit Pack,Fixed,MM,N/A,1871,280.65,OLD_SYSTEM_REF
2025-07-16,OUT_013,C_5521,Visit Pack,Fixed,LM,N/A,1153,172.95,OLD_SYSTEM_REF
2025-07-16,OUT_014,C_1036,PSP,Flexible,UM,N/A,1750,262.5,OLD_SYSTEM_REF
2025-07-16,OUT_019,C_5509,BOS,Flexible,Lapsed,dal makhani,1043,156.45,OLD_SYSTEM_REF
2025-07-16,OUT_026,C_9449,PSP,Flexible,UM,N/A,505,75.75,OLD_SYSTEM_REF
2025-07-16,OUT_029,C_4458,Visit Pack,Fixed,MM,N/A,614,92.1,OLD_SYSTEM_REF
2025-07-16,OUT_040,C_5274,PSP,Flexible,Lapsed,N/A,1708,256.2,OLD_SYSTEM_REF
2025-07-16,OUT_047,C_6576,Visit Pack,Fixed,Lapsed,N/A,660,99.0,OLD_SYSTEM_REF
2025-07-16,OUT_049,C_1074,PSP,Flexible,Repeat,N/A,597,89.55,OLD_SYSTEM_REF
2025-07-16,OUT_051,C_2013,BOS,Flexible,Repeat,manchurian,1904,285.59999999999997,OLD_SYSTEM_REF
2025-07-16,OUT_061,C_7625,Visit Pack,Fixed,MM,N/A,660,99.0,OLD_SYSTEM_REF
2025-07-16,OUT_068,C_3975,Visit Pack,Fixed,UM,N/A,744,111.6,OLD_SYSTEM_REF
2025-07-16,OUT_081,C_9375,BOS,Flexible,UM,pizza,1818,272.7,OLD_SYSTEM_REF
2025-07-16,OUT_087,C_3877,Visit Pack,Fixed,Lapsed,N/A,659,98.85,OLD_SYSTEM_REF
2025-07-16,OUT_100,C_5652,BOS,Flexible,MM,dosa,1971,295.65,OLD_SYSTEM_REF
2025-07-17,OUT_003,C_9471,BOS,Flexible,LM,manchurian,1114,167.1,OLD_SYSTEM_REF
2025-07-17,OUT_011,C_3375,BOS,Flexible,Repeat,burger,712,106.8,OLD_SYSTEM_REF
2025-07-17,OUT_012,C_3418,BOS,Flexible,MM,dal makhani,1617,242.54999999999998,OLD_SYSTEM_REF
2025-07-17,OUT_034,C_6088,BOS,Flexible,Lapsed,dosa,1059,158.85,OLD_SYSTEM_REF
2025-07-17,OUT_035,C_3893,BOS,Flexible,Lapsed,manchurian,1224,183.6,OLD_SYSTEM_REF
2025-07-17,OUT_043,C_6695,BOS,Flexible,Lapsed,manchurian,1024,153.6,OLD_SYSTEM_REF
2025-07-17,OUT_044,C_2993,BOS,Flexible,Lapsed,dal makhani,1407,211.04999999999998,OLD_SYSTEM_REF
2025-07-17,OUT_053,C_5642,BOS,Flexible,LM,manchurian,1327,199.04999999999998,OLD_SYSTEM_REF
2025-07-17,OUT_054,C_5190,Visit Pack,Fixed,Repeat,N/A,1457,218.54999999999998,OLD_SYSTEM_REF
2025-07-17,OUT_056,C_4261,Visit Pack,Fixed,UM,N/A,1511,226.65,OLD_SYSTEM_REF
2025-07-17,OUT_059,C_3345,BOS,Flexible,LM,manchurian,1460,219.0,OLD_SYSTEM_REF
2025-07-17,OUT_066,C_2921,PSP,Flexible,Lapsed,N/A,1343,201.45,OLD_SYSTEM_REF
2025-07-17,OUT_076,C_8821,BOS,Flexible,LM,dosa,1986,297.9,OLD_SYSTEM_REF
2025-07-17,OUT_089,C_1691,PSP,Flexible,MM,N/A,1774,266.09999999999997,OLD_SYSTEM_REF
2025-07-17,OUT_090,C_3017,PSP,Flexible,MM,N/A,1904,285.59999999999997,OLD_SYSTEM_REF
2025-07-17,OUT_094,C_1121,Visit Pack,Fixed,MM,N/A,1947,292.05,OLD_SYSTEM_REF
2025-07-18,OUT_005,C_8086,BOS,Flexible,MM,dosa,1020,153.0,OLD_SYSTEM_REF
2025-07-18,OUT_022,C_3553,Visit Pack,Fixed,Lapsed,N/A,1164,174.6,OLD_SYSTEM_REF
2025-07-18,OUT_025,C_5644,BOS,Flexible,LM,burger,1526,228.9,OLD_SYSTEM_REF
2025-07-18,OUT_030,C_6265,Visit Pack,Fixed,LM,N/A,1785,267.75,OLD_SYSTEM_REF
2025-07-18,OUT_038,C_7588,BOS,Flexible,Repeat,burger,1670,250.5,OLD_SYSTEM_REF
2025-07-18,OUT_048,C_8216,Visit Pack,Fixed,UM,N/A,829,124.35,OLD_SYSTEM_REF
2025-07-18,OUT_056,C_2956,PSP,Flexible,Repeat,N/A,1271,190.65,OLD_SYSTEM_REF
2025-07-18,OUT_058,C_7932,PSP,Flexible,Repeat,N/A,752,112.8,OLD_SYSTEM_REF
2025-07-18,OUT_064,C_1267,BOS,Flexible,MM,manchurian,1031,154.65,OLD_SYSTEM_REF
2025-07-18,OUT_070,C_9378,BOS,Flexible,Repeat,dosa,1410,211.5,OLD_SYSTEM_REF
2025-07-18,OUT_076,C_2093,Visit Pack,Fixed,Lapsed,N/A,1792,268.8,OLD_SYSTEM_REF
2025-07-18,OUT_080,C_9425,BOS,Flexible,Repeat,manchurian,874,131.1,OLD_SYSTEM_REF
2025-07-18,OUT_082,C_8571,Visit Pack,Fixed,LM,N/A,1674,251.1,OLD_SYSTEM_REF
2025-07-18,OUT_084,C_5818,Visit Pack,Fixed,UM,N/A,512,76.8,OLD_SYSTEM_REF
2025-07-18,OUT_085,C_3827,PSP,Flexible,Lapsed,N/A,590,88.5,OLD_SYSTEM_REF
2025-07-18,OUT_095,C_8810,Visit Pack,Fixed,UM,N/A,913,136.95,OLD_SYSTEM_REF
2025-07-18,OUT_099,C_8745,BOS,Flexible,UM,manchurian,1476,221.4,OLD_SYSTEM_REF
2025-07-19,OUT_005,C_6478,PSP,Flexible,MM,N/A,758,113.7,OLD_SYSTEM_REF
2025-07-19,OUT_008,C_8196,Visit Pack,Fixed,Lapsed,N/A,860,129.0,OLD_SYSTEM_REF
2025-07-19,OUT_011,C_2045,PSP,Flexible,UM,N/A,680,102.0,OLD_SYSTEM_REF
2025-07-19,OUT_013,C_4741,BOS,Flexible,Lapsed,dal makhani,785,117.75,OLD_SYSTEM_REF
2025-07-19,OUT_015,C_6296,PSP,Flexible,UM,N/A,1989,298.34999999999997,OLD_SYSTEM_REF
2025-07-19,OUT_017,C_5307,Visit Pack,Fixed,LM,N/A,820,123.0,OLD_SYSTEM_REF
2025-07-19,OUT_019,C_7924,BOS,Flexible,UM,dal makhani,1159,173.85,OLD_SYSTEM_REF
2025-07-19,OUT_029,C_2008,BOS,Flexible,Repeat,dosa,1931,289.65,OLD_SYSTEM_REF
2025-07-19,OUT_034,C_5747,PSP,Flexible,UM,N/A,742,111.3,OLD_SYSTEM_REF
2025-07-19,OUT_036,C_3916,Visit Pack,Fixed,Lapsed,N/A,866,129.9,OLD_SYSTEM_REF
2025-07-19,OUT_038,C_2593,BOS,Flexible,LM,burger,744,111.6,OLD_SYSTEM_REF
2025-07-19,OUT_040,C_1332,BOS,Flexible,LM,manchurian,761,114.14999999999999,OLD_SYSTEM_REF
2025-07-19,OUT_045,C_2658,Visit Pack,Fixed,Repeat,N/A,1706,255.89999999999998,OLD_SYSTEM_REF
2025-07-19,OUT_046,C_5764,Visit Pack,Fixed,Repeat,N/A,1606,240.89999999999998,OLD_SYSTEM_REF
2025-07-19,OUT_047,C_6870,BOS,Flexible,MM,dal makhani,1341,201.15,OLD_SYSTEM_REF
2025-07-19,OUT_048,C_2314,BOS,Flexible,UM,burger,1506,225.9,OLD_SYSTEM_REF
2025-07-19,OUT_054,C_9997,BOS,Flexible,Lapsed,pizza,1890,283.5,OLD_SYSTEM_REF
2025-07-19,OUT_055,C_7060,PSP,Flexible,Lapsed,N/A,1775,266.25,OLD_SYSTEM_REF
2025-07-19,OUT_067,C_5397,PSP,Flexible,LM,N/A,1855,278.25,OLD_SYSTEM_REF
2025-07-19,OUT_080,C_4999,BOS,Flexible,Lapsed,manchurian,1035,155.25,OLD_SYSTEM_REF
2025-07-19,OUT_088,C_6061,BOS,Flexible,LM,burger,996,149.4,OLD_SYSTEM_REF
2025-07-19,OUT_095,C_1956,Visit Pack,Fixed,Repeat,N/A,826,123.89999999999999,OLD_SYSTEM_REF
2025-07-20,OUT_003,C_3449,BOS,Flexible,Lapsed,manchurian,1257,188.54999999999998,OLD_SYSTEM_REF
2025-07-20,OUT_011,C_9959,Visit Pack,Fixed,Lapsed,N/A,812,121.8,OLD_SYSTEM_REF
2025-07-20,OUT_016,C_1720,Visit Pack,Fixed,LM,N/A,1797,269.55,OLD_SYSTEM_REF
2025-07-20,OUT_029,C_2053,BOS,Flexible,Lapsed,dosa,1761,264.15,OLD_SYSTEM_REF
2025-07-20,OUT_033,C_5465,BOS,Flexible,LM,dosa,1050,157.5,OLD_SYSTEM_REF
2025-07-20,OUT_036,C_9607,PSP,Flexible,MM,N/A,935,140.25,OLD_SYSTEM_REF
2025-07-20,OUT_037,C_6844,PSP,Flexible,UM,N/A,1697,254.54999999999998,OLD_SYSTEM_REF
2025-07-20,OUT_043,C_9882,BOS,Flexible,Lapsed,manchurian,1387,208.04999999999998,OLD_SYSTEM_REF
2025-07-20,OUT_052,C_7040,BOS,Flexible,LM,pizza,831,124.64999999999999,OLD_SYSTEM_REF
2025-07-20,OUT_057,C_4795,PSP,Flexible,LM,N/A,935,140.25,OLD_SYSTEM_REF
2025-07-20,OUT_063,C_2181,PSP,Flexible,Lapsed,N/A,1450,217.5,OLD_SYSTEM_REF
2025-07-20,OUT_066,C_8727,PSP,Flexible,Repeat,N/A,1768,265.2,OLD_SYSTEM_REF
2025-07-20,OUT_068,C_6226,Visit Pack,Fixed,MM,N/A,1310,196.5,OLD_SYSTEM_REF
2025-07-20,OUT_076,C_2114,PSP,Flexible,LM,N/A,1132,169.79999999999998,OLD_SYSTEM_REF
2025-07-20,OUT_078,C_9108,Visit Pack,Fixed,LM,N/A,1905,285.75,OLD_SYSTEM_REF
2025-07-20,OUT_082,C_8505,BOS,Flexible,Lapsed,dosa,1425,213.75,OLD_SYSTEM_REF
2025-07-20,OUT_087,C_3366,BOS,Flexible,UM,manchurian,1558,233.7,OLD_SYSTEM_REF
2025-07-20,OUT_090,C_1526,PSP,Flexible,LM,N/A,1313,196.95,OLD_SYSTEM_REF
2025-07-20,OUT_099,C_7038,Visit Pack,Fixed,MM,N/A,1713,256.95,OLD_SYSTEM_REF
2025-07-21,OUT_006,C_5443,PSP,Flexible,Lapsed,N/A,811,121.64999999999999,OLD_SYSTEM_REF
2025-07-21,OUT_008,C_1124,PSP,Flexible,MM,N/A,623,93.45,OLD_SYSTEM_REF
2025-07-21,OUT_015,C_2913,PSP,Flexible,MM,N/A,878,131.7,OLD_SYSTEM_REF
2025-07-21,OUT_016,C_8141,BOS,Flexible,MM,dosa,1273,190.95,OLD_SYSTEM_REF
2025-07-21,OUT_044,C_4759,Visit Pack,Fixed,MM,N/A,1525,228.75,OLD_SYSTEM_REF
2025-07-21,OUT_048,C_6330,BOS,Flexible,MM,burger,872,130.79999999999998,OLD_SYSTEM_REF
2025-07-21,OUT_073,C_4587,Visit Pack,Fixed,Repeat,N/A,1506,225.9,OLD_SYSTEM_REF
2025-07-21,OUT_079,C_1640,BOS,Flexible,Repeat,burger,1900,285.0,OLD_SYSTEM_REF
2025-07-21,OUT_082,C_9202,BOS,Flexible,UM,dosa,1539,230.85,OLD_SYSTEM_REF
2025-07-21,OUT_087,C_2585,Visit Pack,Fixed,Repeat,N/A,1880,282.0,OLD_SYSTEM_REF
2025-07-21,OUT_088,C_9225,BOS,Flexible,UM,burger,569,85.35,OLD_SYSTEM_REF
2025-07-21,OUT_090,C_2016,Visit Pack,Fixed,Repeat,N/A,1282,192.29999999999998,OLD_SYSTEM_REF
2025-07-21,OUT_092,C_8285,BOS,Flexible,Repeat,pizza,734,110.1,OLD_SYSTEM_REF
2025-07-21,OUT_093,C_7941,PSP,Flexible,Repeat,N/A,1277,191.54999999999998,OLD_SYSTEM_REF
2025-07-22,OUT_001,C_6320,BOS,Flexible,UM,dal makhani,1474,221.1,OLD_SYSTEM_REF
2025-07-22,OUT_002,C_6285,PSP,Flexible,LM,N/A,1692,253.79999999999998,OLD_SYSTEM_REF
2025-07-22,OUT_010,C_3342,Visit Pack,Fixed,Repeat,N/A,1445,216.75,OLD_SYSTEM_REF
2025-07-22,OUT_011,C_6245,BOS,Flexible,MM,burger,1223,183.45,OLD_SYSTEM_REF
2025-07-22,OUT_029,C_3196,Visit Pack,Fixed,LM,N/A,1044,156.6,OLD_SYSTEM_REF
2025-07-22,OUT_035,C_1581,Visit Pack,Fixed,LM,N/A,1096,164.4,OLD_SYSTEM_REF
2025-07-22,OUT_043,C_5026,PSP,Flexible,Lapsed,N/A,876,131.4,OLD_SYSTEM_REF
2025-07-22,OUT_048,C_9186,BOS,Flexible,Repeat,burger,1403,210.45,OLD_SYSTEM_REF
2025-07-22,OUT_049,C_1054,PSP,Flexible,LM,N/A,1007,151.04999999999998,OLD_SYSTEM_REF
2025-07-22,OUT_052,C_1572,Visit Pack,Fixed,Repeat,N/A,1606,240.89999999999998,OLD_SYSTEM_REF
2025-07-22,OUT_060,C_4321,BOS,Flexible,MM,dal makhani,1277,191.54999999999998,OLD_SYSTEM_REF
2025-07-22,OUT_068,C_2175,Visit Pack,Fixed,Lapsed,N/A,796,119.39999999999999,OLD_SYSTEM_REF
2025-07-22,OUT_071,C_8600,Visit Pack,Fixed,LM,N/A,1013,151.95,OLD_SYSTEM_REF
2025-07-22,OUT_075,C_5667,Visit Pack,Fixed,MM,N/A,1451,217.65,OLD_SYSTEM_REF
2025-07-22,OUT_084,C_6371,Visit Pack,Fixed,MM,N/A,761,114.14999999999999,OLD_SYSTEM_REF
2025-07-22,OUT_085,C_4934,Visit Pack,Fixed,MM,N/A,1801,270.15,OLD_SYSTEM_REF
2025-07-22,OUT_088,C_1637,PSP,Flexible,MM,N/A,1447,217.04999999999998,OLD_SYSTEM_REF
2025-07-23,OUT_005,C_6046,BOS,Flexible,LM,dosa,1754,263.09999999999997,OLD_SYSTEM_REF
2025-07-23,OUT_006,C_3070,PSP,Flexible,LM,N/A,917,137.54999999999998,OLD_SYSTEM_REF
2025-07-23,OUT_009,C_7312,PSP,Flexible,LM,N/A,1091,163.65,OLD_SYSTEM_REF
2025-07-23,OUT_012,C_1382,Visit Pack,Fixed,Lapsed,N/A,1573,235.95,OLD_SYSTEM_REF
2025-07-23,OUT_017,C_7135,Visit Pack,Fixed,LM,N/A,1239,185.85,OLD_SYSTEM_REF
2025-07-23,OUT_022,C_2164,PSP,Flexible,LM,N/A,515,77.25,OLD_SYSTEM_REF
2025-07-23,OUT_023,C_7423,Visit Pack,Fixed,MM,N/A,1171,175.65,OLD_SYSTEM_REF
2025-07-23,OUT_024,C_9649,PSP,Flexible,Repeat,N/A,1294,194.1,OLD_SYSTEM_REF
2025-07-23,OUT_031,C_4723,BOS,Flexible,UM,manchurian,1089,163.35,OLD_SYSTEM_REF
2025-07-23,OUT_032,C_4999,BOS,Flexible,Repeat,manchurian,709,106.35,OLD_SYSTEM_REF
2025-07-23,OUT_033,C_7888,Visit Pack,Fixed,Repeat,N/A,1944,291.59999999999997,OLD_SYSTEM_REF
2025-07-23,OUT_038,C_7069,Visit Pack,Fixed,MM,N/A,583,87.45,OLD_SYSTEM_REF
2025-07-23,OUT_040,C_2254,Visit Pack,Fixed,UM,N/A,871,130.65,OLD_SYSTEM_REF
2025-07-23,OUT_042,C_9999,BOS,Flexible,MM,pizza,850,127.5,OLD_SYSTEM_REF
2025-07-23,OUT_044,C_4494,PSP,Flexible,MM,N/A,1943,291.45,OLD_SYSTEM_REF
2025-07-23,OUT_048,C_2350,BOS,Flexible,Lapsed,burger,1117,167.54999999999998,OLD_SYSTEM_REF
2025-07-23,OUT_053,C_3510,BOS,Flexible,Lapsed,manchurian,647,97.05,OLD_SYSTEM_REF
2025-07-23,OUT_058,C_5357,Visit Pack,Fixed,MM,N/A,1759,263.84999999999997,OLD_SYSTEM_REF
2025-07-23,OUT_077,C_9109,PSP,Flexible,Lapsed,N/A,1684,252.6,OLD_SYSTEM_REF
2025-07-23,OUT_078,C_5648,PSP,Flexible,Repeat,N/A,1932,289.8,OLD_SYSTEM_REF
2025-07-23,OUT_080,C_6642,Visit Pack,Fixed,Lapsed,N/A,1497,224.54999999999998,OLD_SYSTEM_REF
2025-07-23,OUT_096,C_5319,Visit Pack,Fixed,Lapsed,N/A,1746,261.9,OLD_SYSTEM_REF
2025-07-23,OUT_098,C_8596,PSP,Flexible,Repeat,N/A,993,148.95,OLD_SYSTEM_REF
2025-07-24,OUT_006,C_7416,BOS,Flexible,LM,dosa,1489,223.35,OLD_SYSTEM_REF
2025-07-24,OUT_011,C_5038,Visit Pack,Fixed,LM,N/A,896,134.4,OLD_SYSTEM_REF
2025-07-24,OUT_021,C_4113,PSP,Flexible,MM,N/A,573,85.95,OLD_SYSTEM_REF
2025-07-24,OUT_024,C_2152,BOS,Flexible,UM,dosa,1633,244.95,OLD_SYSTEM_REF
2025-07-24,OUT_030,C_5773,BOS,Flexible,LM,burger,1542,231.29999999999998,OLD_SYSTEM_REF
2025-07-24,OUT_040,C_1708,PSP,Flexible,Repeat,N/A,1800,270.0,OLD_SYSTEM_REF
2025-07-24,OUT_041,C_1232,PSP,Flexible,MM,N/A,1922,288.3,OLD_SYSTEM_REF
2025-07-24,OUT_042,C_6560,Visit Pack,Fixed,Lapsed,N/A,1193,178.95,OLD_SYSTEM_REF
2025-07-24,OUT_048,C_6934,BOS,Flexible,UM,burger,1870,280.5,OLD_SYSTEM_REF
2025-07-24,OUT_052,C_5445,BOS,Flexible,Lapsed,pizza,687,103.05,OLD_SYSTEM_REF
2025-07-24,OUT_059,C_9122,Visit Pack,Fixed,LM,N/A,938,140.7,OLD_SYSTEM_REF
2025-07-24,OUT_064,C_4499,BOS,Flexible,Repeat,manchurian,1290,193.5,OLD_SYSTEM_REF
2025-07-24,OUT_078,C_5505,PSP,Flexible,Repeat,N/A,926,138.9,OLD_SYSTEM_REF
2025-07-24,OUT_083,C_8479,BOS,Flexible,UM,manchurian,1442,216.29999999999998,OLD_SYSTEM_REF
2025-07-24,OUT_086,C_4268,BOS,Flexible,MM,dal makhani,772,115.8,OLD_SYSTEM_REF
2025-07-24,OUT_087,C_4724,PSP,Flexible,UM,N/A,1755,263.25,OLD_SYSTEM_REF
2025-07-24,OUT_090,C_8976,BOS,Flexible,LM,dal makhani,1801,270.15,OLD_SYSTEM_REF
2025-07-24,OUT_100,C_1796,BOS,Flexible,UM,dosa,925,138.75,OLD_SYSTEM_REF
2025-07-25,OUT_008,C_9522,PSP,Flexible,LM,N/A,1546,231.89999999999998,OLD_SYSTEM_REF
2025-07-25,OUT_016,C_2436,BOS,Flexible,UM,dosa,1938,290.7,OLD_SYSTEM_REF
2025-07-25,OUT_023,C_9941,BOS,Flexible,UM,burger,1026,153.9,OLD_SYSTEM_REF
2025-07-25,OUT_028,C_9242,Visit Pack,Fixed,MM,N/A,636,95.39999999999999,OLD_SYSTEM_REF
2025-07-25,OUT_040,C_4586,PSP,Flexible,LM,N/A,620,93.0,OLD_SYSTEM_REF
2025-07-25,OUT_060,C_8459,PSP,Flexible,Lapsed,N/A,1000,150.0,OLD_SYSTEM_REF
2025-07-25,OUT_062,C_9846,BOS,Flexible,UM,dal makhani,1829,274.34999999999997,OLD_SYSTEM_REF
2025-07-25,OUT_064,C_7946,Visit Pack,Fixed,Repeat,N/A,937,140.54999999999998,OLD_SYSTEM_REF
2025-07-25,OUT_071,C_8191,Visit Pack,Fixed,MM,N/A,1861,279.15,OLD_SYSTEM_REF
2025-07-25,OUT_076,C_2687,BOS,Flexible,LM,dosa,1486,222.9,OLD_SYSTEM_REF
2025-07-25,OUT_084,C_1535,PSP,Flexible,Repeat,N/A,574,86.1,OLD_SYSTEM_REF
2025-07-25,OUT_095,C_8967,Visit Pack,Fixed,Lapsed,N/A,818,122.69999999999999,OLD_SYSTEM_REF
2025-07-25,OUT_100,C_7651,BOS,Flexible,Repeat,dosa,1031,154.65,OLD_SYSTEM_REF
2025-07-26,OUT_007,C_4189,BOS,Flexible,Repeat,dal makhani,1631,244.64999999999998,OLD_SYSTEM_REF
2025-07-26,OUT_009,C_9092,BOS,Flexible,Lapsed,dal makhani,1664,249.6,OLD_SYSTEM_REF
2025-07-26,OUT_011,C_8977,BOS,Flexible,Lapsed,burger,1018,152.7,OLD_SYSTEM_REF
2025-07-26,OUT_023,C_7616,Visit Pack,Fixed,MM,N/A,1664,249.6,OLD_SYSTEM_REF
2025-07-26,OUT_026,C_6477,BOS,Flexible,MM,pizza,1456,218.4,OLD_SYSTEM_REF
2025-07-26,OUT_035,C_3917,BOS,Flexible,MM,manchurian,959,143.85,OLD_SYSTEM_REF
2025-07-26,OUT_048,C_6426,PSP,Flexible,LM,N/A,1888,283.2,OLD_SYSTEM_REF
2025-07-26,OUT_050,C_3090,Visit Pack,Fixed,Lapsed,N/A,1387,208.04999999999998,OLD_SYSTEM_REF
2025-07-26,OUT_064,C_5029,Visit Pack,Fixed,Repeat,N/A,1660,249.0,OLD_SYSTEM_REF
2025-07-26,OUT_066,C_3570,PSP,Flexible,Lapsed,N/A,1694,254.1,OLD_SYSTEM_REF
2025-07-26,OUT_069,C_7603,BOS,Flexible,Lapsed,manchurian,1874,281.09999999999997,OLD_SYSTEM_REF
2025-07-26,OUT_078,C_1195,Visit Pack,Fixed,Repeat,N/A,1846,276.9,OLD_SYSTEM_REF
2025-07-26,OUT_079,C_9904,PSP,Flexible,UM,N/A,1516,227.4,OLD_SYSTEM_REF
2025-07-26,OUT_081,C_3459,Visit Pack,Fixed,LM,N/A,1099,164.85,OLD_SYSTEM_REF
2025-07-26,OUT_083,C_2377,Visit Pack,Fixed,MM,N/A,1025,153.75,OLD_SYSTEM_REF
2025-07-26,OUT_086,C_1276,BOS,Flexible,UM,dal makhani,730,109.5,OLD_SYSTEM_REF
2025-07-26,OUT_092,C_6932,Visit Pack,Fixed,LM,N/A,841,126.14999999999999,OLD_SYSTEM_REF
2025-07-26,OUT_096,C_1621,Visit Pack,Fixed,Lapsed,N/A,1627,244.04999999999998,OLD_SYSTEM_REF
2025-07-26,OUT_097,C_5911,Visit Pack,Fixed,LM,N/A,840,126.0,OLD_SYSTEM_REF
2025-07-26,OUT_100,C_7283,Visit Pack,Fixed,UM,N/A,1315,197.25,OLD_SYSTEM_REF
2025-07-27,OUT_001,C_6206,PSP,Flexible,Repeat,N/A,1263,189.45,OLD_SYSTEM_REF
2025-07-27,OUT_002,C_4086,Visit Pack,Fixed,Repeat,N/A,1427,214.04999999999998,OLD_SYSTEM_REF
2025-07-27,OUT_007,C_3029,Visit Pack,Fixed,Lapsed,N/A,1008,151.2,OLD_SYSTEM_REF
2025-07-27,OUT_008,C_5710,Visit Pack,Fixed,UM,N/A,813,121.94999999999999,OLD_SYSTEM_REF
2025-07-27,OUT_011,C_7106,BOS,Flexible,UM,burger,1629,244.35,OLD_SYSTEM_REF
2025-07-27,OUT_012,C_5009,Visit Pack,Fixed,MM,N/A,1953,292.95,OLD_SYSTEM_REF
2025-07-27,OUT_013,C_3589,BOS,Flexible,UM,dal makhani,1669,250.35,OLD_SYSTEM_REF
2025-07-27,OUT_023,C_6192,Visit Pack,Fixed,UM,N/A,1688,253.2,OLD_SYSTEM_REF
2025-07-27,OUT_024,C_5403,Visit Pack,Fixed,Lapsed,N/A,1100,165.0,OLD_SYSTEM_REF
2025-07-27,OUT_025,C_1858,Visit Pack,Fixed,UM,N/A,1027,154.04999999999998,OLD_SYSTEM_REF
2025-07-27,OUT_031,C_8854,BOS,Flexible,Lapsed,manchurian,1900,285.0,OLD_SYSTEM_REF
2025-07-27,OUT_038,C_5043,PSP,Flexible,LM,N/A,591,88.64999999999999,OLD_SYSTEM_REF
2025-07-27,OUT_056,C_4424,PSP,Flexible,UM,N/A,1658,248.7,OLD_SYSTEM_REF
2025-07-27,OUT_060,C_2797,PSP,Flexible,UM,N/A,1583,237.45,OLD_SYSTEM_REF
2025-07-27,OUT_066,C_7658,Visit Pack,Fixed,LM,N/A,1904,285.59999999999997,OLD_SYSTEM_REF
2025-07-27,OUT_069,C_1486,BOS,Flexible,UM,manchurian,1069,160.35,OLD_SYSTEM_REF
2025-07-27,OUT_071,C_9106,Visit Pack,Fixed,MM,N/A,676,101.39999999999999,OLD_SYSTEM_REF
2025-07-27,OUT_078,C_3068,BOS,Flexible,UM,burger,1419,212.85,OLD_SYSTEM_REF
2025-07-27,OUT_085,C_8285,PSP,Flexible,UM,N/A,1399,209.85,OLD_SYSTEM_REF
2025-07-27,OUT_087,C_6090,BOS,Flexible,LM,manchurian,1295,194.25,OLD_SYSTEM_REF
2025-07-27,OUT_089,C_6704,Visit Pack,Fixed,Lapsed,N/A,1415,212.25,OLD_SYSTEM_REF
2025-07-27,OUT_094,C_8448,BOS,Flexible,UM,dosa,1062,159.29999999999998,OLD_SYSTEM_REF
2025-07-27,OUT_096,C_7968,PSP,Flexible,Lapsed,N/A,1656,248.39999999999998,OLD_SYSTEM_REF
2025-07-28,OUT_006,C_3309,BOS,Flexible,Lapsed,dosa,1417,212.54999999999998,OLD_SYSTEM_REF
2025-07-28,OUT_010,C_8021,Visit Pack,Fixed,Repeat,N/A,629,94.35,OLD_SYSTEM_REF
2025-07-28,OUT_015,C_3129,PSP,Flexible,MM,N/A,584,87.6,OLD_SYSTEM_REF
2025-07-28,OUT_020,C_5758,Visit Pack,Fixed,LM,N/A,1071,160.65,OLD_SYSTEM_REF
2025-07-28,OUT_028,C_8119,BOS,Flexible,LM,dal makhani,879,131.85,OLD_SYSTEM_REF
2025-07-28,OUT_031,C_3385,PSP,Flexible,Lapsed,N/A,1281,192.15,OLD_SYSTEM_REF
2025-07-28,OUT_032,C_9408,PSP,Flexible,UM,N/A,761,114.14999999999999,OLD_SYSTEM_REF
2025-07-28,OUT_040,C_3266,BOS,Flexible,Repeat,manchurian,587,88.05,OLD_SYSTEM_REF
2025-07-28,OUT_045,C_3888,BOS,Flexible,UM,burger,1113,166.95,OLD_SYSTEM_REF
2025-07-28,OUT_048,C_7555,PSP,Flexible,LM,N/A,748,112.2,OLD_SYSTEM_REF
2025-07-28,OUT_053,C_6868,BOS,Flexible,Repeat,manchurian,1924,288.59999999999997,OLD_SYSTEM_REF
2025-07-28,OUT_063,C_5928,PSP,Flexible,Lapsed,N/A,1906,285.9,OLD_SYSTEM_REF
2025-07-28,OUT_067,C_5587,PSP,Flexible,LM,N/A,1996,299.4,OLD_SYSTEM_REF
2025-07-28,OUT_070,C_4453,BOS,Flexible,UM,dosa,1385,207.75,OLD_SYSTEM_REF
2025-07-28,OUT_079,C_4876,BOS,Flexible,MM,burger,574,86.1,OLD_SYSTEM_REF
2025-07-28,OUT_092,C_6255,PSP,Flexible,LM,N/A,1951,292.65,OLD_SYSTEM_REF
